MFG_FIRM_FEI_NUM,LGL_NAME,LINE1_ADRS,LINE2_ADRS,CITY_NAME,PROVINCE_STATE,ISO_CNTRY_CODE,PRODUCT_CODE,REFUSAL_DATE,DISTRICT,ENTRY_NUM,RFRNC_DOC_ID,LINE_NUM,LINE_SFX_ID,FDA_SAMPLE_ANALYSIS,PRIVATE_LAB_ANALYSIS,REFUSAL_CHARGES,PRDCT_CODE_DESC_TEXT,REFUSAL_DATE_PARSED,refusal_row_id,mapped_charge_count,mapped_charge_categories,mapped_charge_codes,sps_tbt_category,country_name,period
3008673197,Gs Pharmabutor Pvt Ltd,"Plot No 58-59,66,67 Sector 3 11",,Uttarkhand,,IN,66VBY99,23-Aug-24,DSEI,SCS-4801646-7,131,1,,No,No,"118, 3280","MISCELLANEOUS PATENT MEDICINES, ETC.",2024-08-23,78,2,TBT,"FRNMFGREG-3280, NOT LISTED-118",TBT,India,2024-2026
3031724559,NGOC BICH,"365 Cu Tri Street, War",,Chau Doc City,,VN,86HQY,12-Sep-24,DSEI,SCS-5483776-4,11,1,,No,No,"118, 235, 341, 3280",SUNGLASSES (NON-PRESCRIPTION INCLUDING PHOTOSENSITIVE),2024-09-12,79,4,"SPS, TBT","FRNMFGREG-3280, NOT IMPACT-235, NOT LISTED-118, REGISTERED-341",SPS+TBT,Vietnam,2024-2026
3029803955,EYETECH,1027 Swaroop 4,,Gandhinagar,Gujarat,IN,86NJH,02-Apr-25,DSEI,SCS-8732174-5,11,1,,No,No,"118, 237, 3280","LENS, SPECTACLE (PRESCRIPTION), FOR READING DISCOMFORT",2025-04-02,80,3,"SPS, TBT","FRNMFGREG-3280, NO PMA-237, NOT LISTED-118",SPS+TBT,India,2024-2026
3001413302,Dabur India Limited,225 - 4 - 1 Saily Village,Survey No,Dadra And Nagar Haveli,Dadra And Nagar Haveli And Dam,IN,66VBY99,04-Jun-24,DSEI,SCS-3467377-6,11,1,,No,No,"75, 118, 3280","MISCELLANEOUS PATENT MEDICINES, ETC.",2024-06-04,81,3,"Other/Unmatched, TBT","FRNMFGREG-3280, NOT LISTED-118, UNAPPROVED-75",TBT,India,2024-2026
3030408696,ZEELAB PHARMACY PVT LTD,913 D Mall,Ring Road,New Delhi,Delhi,IN,62OCY14,11-Jun-25,DSEI,SCS-9751156-6,12,1,,No,No,75,"AMLODIPINE BESYLATE (ANTI-HYPERTENSIVE, PART II)",2025-06-11,82,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3040815688,KUMBAGIRI RANGAREDDY,"D.No: 2-5 Nallapadu, Ankireddypalem",,Guntur,,IN,21SYD14,03-Nov-25,DSEI,SCS-8765260-3,140003,1,,No,No,249,TAMARIND (SUBTROPICAL AND TROPICAL FRUIT),2025-11-03,83,1,SPS,FILTHY-249,SPS,India,2024-2026
3021014675,628 Import Export Trading Service Production Company Limited,"Lot Iv-8 Street 4,Tan Binh Industrial Zone,Tay Thanh Ward",Tan Phu District,Ho Chi Minh,Vn-Sg,VN,21UCT14,12-May-25,DWCI,HK1-2406614-1,51,3,,No,Yes,249,"TAMARIND, JAM, JELLY, PRESERVES, MARMALADE, BUTTER OR CANDIED",2025-05-12,84,1,SPS,FILTHY-249,SPS,Vietnam,2024-2026
3008348941,Innovative Cuisine Pvt Ltd,"BLOCK NO. 512, KARJAN VEMARDI ROAD","OPP. COSMOFILMS, VILLAGE-KANDARI",VADODARA,Gujarat,IN,28AGD11,27-Oct-25,DWCI,K80-5151840-6,30002,3,,No,No,"251, 308, 3821","GARLIC, WHOLE (SPICE)",2025-10-27,85,3,SPS,"MFR INJ-3821, MFR INSAN-308, POISONOUS-251",SPS,India,2024-2026
3008348941,Innovative Cuisine Pvt Ltd,"BLOCK NO. 512, KARJAN VEMARDI ROAD","OPP. COSMOFILMS, VILLAGE-KANDARI",VADODARA,Gujarat,IN,21SGD34,27-Oct-25,DWCI,K80-5151840-6,90002,2,,No,No,"251, 308, 3821","AMLA, SUBTROPICAL AND TROPICAL FRUIT",2025-10-27,86,3,SPS,"MFR INJ-3821, MFR INSAN-308, POISONOUS-251",SPS,India,2024-2026
3015259023,GANDHI SPICES PVT LTD,Near Honest Hotel Provi,,Rajkot,,IN,07YGT99,15-Jan-25,DWCI,K80-2162679-2,231,2,,Yes,No,"11, 274","SNACK FOODS NOT ELSEWHERE MENTIONED, N.E.C.",2025-01-15,87,2,"SPS, TBT","COLOR LBLG-274, UNSAFE COL-11",SPS+TBT,India,2024-2026
3008348941,Innovative Cuisine Pvt Ltd,"BLOCK NO. 512, KARJAN VEMARDI ROAD","OPP. COSMOFILMS, VILLAGE-KANDARI",VADODARA,Gujarat,IN,24FGD08,30-May-25,DWCI,K80-5148436-9,101,1,,No,No,241,"PEPPER, HOT, N.E.C. (FRUIT USED AS VEGETABLE)",2025-05-30,88,1,SPS,PESTICIDE-241,SPS,India,2024-2026
3012015812,CAPITAL FOODS PRIVATE LIMITED,"Survey 192, 193, 194, Village Nahuli","Taluka-Umbergaon, District Valsad",Bhilad,Gujarat,IN,04CGT04,30-Jun-25,DWCI,KM6-1629836-0,72,4,,No,No,249,"NOODLES, VEGETABLE",2025-06-30,89,1,SPS,FILTHY-249,SPS,India,2024-2026
3004287737,ADF Foods Limited,77 78 83/86 94 Gidc Industrial Estate,,Nadiad,Gujarat,IN,03YFT99,07-Jun-24,DSWI,EJ4-0050453-9,111,1,,No,No,3886,"OTHER BAKERY PRODUCTS, N.E.C.",2024-06-07,90,1,Other/Unmatched,FSVP VIO-3886,Other/Unmatched,India,2024-2026
3013331234,ADANI FOOD PRODUCTS PVT LTD,"Plot # E5B,E6 & E7, B Road, Lodhika GIDC","Kalawad Rd, Vill. Metoda, Dist. Rajkot",Rajkot,IN-GJ,IN,28AFH88,18-Sep-24,DNBI,EJ4-0051542-8,161,1,,No,No,"9, 308, 3821",CELERY SEED (SPICE),2024-09-18,91,3,SPS,"MFR INJ-3821, MFR INSAN-308, SALMONELLA-9",SPS,India,2024-2026
3004287737,ADF Foods Limited,77 78 83/86 94 Gidc Industrial Estate,,Nadiad,Gujarat,IN,24FGN02,24-Jul-24,DSWI,EJ4-0050861-3,351,1,,No,No,3886,OKRA  (FRUIT USED AS VEGETABLE),2024-07-24,92,1,Other/Unmatched,FSVP VIO-3886,Other/Unmatched,India,2024-2026
3011195066,DENTCARE DENTAL LAB PVT. LTD.,130 Naz Road,,Velloorkunnam,Kerala,IN,76EKO,14-May-25,DSEI,J50-0200820-7,31,2,,No,No,341,DENTURE PREFORMED (PARTIALLY PREFABRICATED DENTURE),2025-05-14,93,1,TBT,REGISTERED-341,TBT,India,2024-2026
3009846601,HALDIRAM SNACKS PVT. LTD.,A-11 Sector 68,,Noida,Uttar Pradesh,IN,07BGT99,02-Jan-25,DNBI,J89-0145150-2,11,1,,No,No,"308, 3821","FRIED SNACK FOODS, N.E.C.",2025-01-02,94,2,SPS,"MFR INJ-3821, MFR INSAN-308",SPS,India,2024-2026
3008348941,Innovative Cuisine Pvt Ltd,"BLOCK NO. 512, KARJAN VEMARDI ROAD","OPP. COSMOFILMS, VILLAGE-KANDARI",VADODARA,Gujarat,IN,03DGD09,30-Oct-25,DWCI,K80-5152380-2,20003,2,,No,No,"308, 3821","NON-STANDARD BREAD, ROLLS, BUNS, ETC HEAT/SERVE (EXCLUDES SWEET GOODS)",2025-10-30,95,2,SPS,"MFR INJ-3821, MFR INSAN-308",SPS,India,2024-2026
3036480715,HINDUSTAN FOODS LTD,"Kh. No. 701/534, Village Sandholi, Baddi-Nalagarh Road, Baddi",,Solan,H.P.,IN,66VBJ99,19-Aug-25,DNEI,H67-1694290-8,42,1,E,No,No,"75, 118, 3280","MISCELLANEOUS PATENT MEDICINES, ETC.",2025-08-19,96,3,"Other/Unmatched, TBT","FRNMFGREG-3280, NOT LISTED-118, UNAPPROVED-75",TBT,India,2024-2026
3037146941,RIYAZ KHAN,"No 70,Mahadevpura Road,Behind","No 70,Mahadevpura Road,Behind",Mysore,,IN,61NCA83,12-May-25,DSEI,SCS-0057127-8,81,1,,No,No,75,ESCITALOPRAM OXALATE,2025-05-12,97,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3031820920,MEDISELLER,1520 @Live,1st Floor; Jagson,New Delhi,Delhi,IN,65NCY77,20-Sep-24,DSEI,AEK-6383141-4,41,1,,No,No,75,THYROXINE I 131 (RADIOACTIVE AGENT),2024-09-20,98,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3015911077,SETH BROTHERS PHARMACEUTICAL,Vithalwadi Gujarat Indu,,Gujarat,,IN,66VIY99,03-Jul-25,DSEI,AEK-7263387-6,112,1,,No,No,75,"MISCELLANEOUS PATENT MEDICINES, ETC.",2025-07-03,99,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3004993131,Mankind Pharma Ltd.,"208, Okhla Industrial Estate Phase-III,",,New Delhi,Delhi,IN,56CDA64,18-Dec-25,DSEI,AEK-7981417-2,10003,1,,No,No,75,CEFPODOXIME PROXETIL (CEPHALOSPORINS),2025-12-18,100,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3019982917,MALIK LIFE SCIENCES PVT LTD,Plot 16 Vardhman Ind Es,,Haridwar,,IN,66VIY99,17-Dec-24,DSEI,AEK-8044426-6,11,1,,No,No,75,"MISCELLANEOUS PATENT MEDICINES, ETC.",2024-12-17,101,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3016859520,SHIVALID REMEDIES PVT LTD,Village Nenhera Anantpu,,Roorkee,,IN,61GDA85,17-Dec-24,DSEI,AEK-8045397-8,11,1,,No,No,75,"OFLOXACIN (ANTI-BACTERIAL, PART II) (NOT ANTIBIOTIC)",2024-12-17,102,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3027325896,SANDU PHARMACEUTICALS,Plot No 25 26 29 30 Pil,,Bardez,,IN,62ODY09,19-May-25,DSEI,AEK-8441096-6,71,1,,No,No,"75, 118",TELMISARTAN (ANTI-HYPERTENSIVE - PART II),2025-05-19,103,2,"Other/Unmatched, TBT","NOT LISTED-118, UNAPPROVED-75",TBT,India,2024-2026
3038117354,ASIM JUJARA,B 36 Naushin Park Socie,,Gujarat,,IN,66VDY99,27-May-25,DSEI,AEK-8526744-9,12,1,,No,No,75,"MISCELLANEOUS PATENT MEDICINES, ETC.",2025-05-27,104,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3019381108,SANCTUS GLOBAL FORMULATIONS LTD,587/588 Village Kunjal,,Solan,,IN,61XDY51,29-Mar-24,DNBI,AEK-4799251-4,31,1,,No,No,75,LEVOCETIRIZINE DIHYDROCHLORIDE,2024-03-29,105,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3033038149,AKARSH BIOTECH,Plot No 17 Industrial A,,Paonta Sahib,,IN,62ADY04,12-Dec-24,DSEI,AEK-5988435-1,71,1,,No,No,75,CALCITRIOL (ANTI-HYPERCALCEMIC),2024-12-12,106,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3038524482,TRESOR HEALTHCARE PRIVATE LIMITE,E44/2 Pocket D Okhla In,2 South Delhi,New Dehli,,IN,65KCY08,01-Aug-25,DSEI,AEK-7307291-8,22,1,,No,No,"75, 118",LATANOPROST (PROSTAGLANDIN),2025-08-01,107,2,"Other/Unmatched, TBT","NOT LISTED-118, UNAPPROVED-75",TBT,India,2024-2026
3016766678,MICRO LABS LIMITED,Namthang Road,,South Sikkim,,IN,62TDY07,29-Mar-24,DNBI,AEK-4799251-4,11,1,,No,No,75,PANTOPRAZOLE SODIUM,2024-03-29,108,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3033209498,SURIYA HERBAL LABS,1 153 Gandhi Nagar,,Pollachi,,IN,66XDH03,19-Dec-24,DSEI,AEK-8031203-4,31,1,,No,No,75,HOMEOPATHIC ANTI-INFECTIVE,2024-12-19,109,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3003769768,SBL Private Limited,Sbl House,"2, Commercial Complex, Shrestha Vihar",East Delhi,Delhi,IN,66VCB99,27-Dec-24,DSEI,AEK-8038924-8,11,1,,No,No,75,"MISCELLANEOUS PATENT MEDICINES, ETC.",2024-12-27,110,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3008043425,Sun Pharma,Plot 754 Ranipool,,Sikkim,,IN,65JDA39,28-May-25,DSEI,AEK-8414095-1,21,1,,No,No,75,DROSPIRENONE,2025-05-28,111,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3012291348,Marudhar Impex,B/36 Sumel Business Park 5,,Ahmedabad,Gujarat,IN,54FCH99,08-Mar-24,DSEI,AEK-4859291-7,11,1,,No,No,75,"HERBALS & BOTANICALS (NOT TEAS), N.E.C.",2024-03-08,112,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3017195907,SPEN FORMULATIONS PVT LTD,123 Industrial Area,,Mehatpur,,IN,54AGY10,08-Aug-24,DSEI,AEK-5228692-7,21,1,,No,No,75,MECOBALAMIN (VITAMIN),2024-08-08,113,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3015552783,PANACEA BIOTEC LTD,B-1 Ext G-3 Mohan Coope,,New Delhi,,IN,66VDY99,18-Oct-24,DSEI,AEK-5792335-9,11,1,,No,No,75,"MISCELLANEOUS PATENT MEDICINES, ETC.",2024-10-18,114,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3012624683,UNIVERSAL TWIN LAB,VILLAGE GALLANVALA NEAR,,MUMBAI,,IN,62CDY99,04-Nov-24,DSEI,AEK-5875841-6,31,1,,No,No,75,ANTI-HYPERTENSIVE N.E.C.,2024-11-04,115,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3038293165,SAGE HERBALS PVT LTD,Plot No A-8 Mg Road Ind,2,Hapur,,IN,54FFK99,03-Jul-25,DSEI,AEK-7252620-3,42,1,,No,No,75,"HERBALS & BOTANICALS (NOT TEAS), N.E.C.",2025-07-03,116,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3014557337,PRIM DRUGS AND PHARMACEUTICALS P,No 136 S No 78/2a2,,Pondavakkam,Tamil Nadu,IN,62ODA09,24-Sep-25,DSEI,AEK-7490491-1,30002,1,,No,No,75,TELMISARTAN (ANTI-HYPERTENSIVE - PART II),2025-09-24,117,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3030462260,SUNWAYS ROHTO PHARMACETICALS,803/4/5 Gidc,,Ahmedbad,,IN,56OCL02,28-Oct-25,DSEI,AEK-7665084-3,50003,1,,No,No,75,MOXIFLOXACIN HCL (FLUOROQUINOLONE),2025-10-28,118,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3030152149,INNOVCARE LIFESCIENCES,Vani Apartment Vikas Ct,,Mumbai,,IN,62GDY99,05-Feb-24,DSEI,AEK-4613827-5,121,1,,No,No,75,ANTI-INFLAMMATORY N.E.C.,2024-02-05,119,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3012215569,Cipla Pvt Ltd,Malpur,,Solan,,IN,61JDY08,22-Mar-24,DSEI,AEK-4906989-9,11,1,,No,No,75,ATORVASTATIN CALCIUM (ANTI-CHOLESTEREMIC),2024-03-22,120,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3021564517,SUN PHARMA INDUSTRIES LIMITED,Plot No 107/108 Namli B,,Ranipool,,IN,61EDY09,30-Jun-25,DSEI,AEK-7231643-1,22,1,,No,No,75,MONTELUKAST SODIUM (ANTI-ASTHMATIC),2025-06-30,121,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3011546471,Pfizer Ltd,Plot No L-13t Phase 111-A Verna,,Verna,,IN,54AGY12,14-Aug-25,DSEI,AEK-7311860-4,22,1,,No,No,75,FOLIC ACID (VITAMIN),2025-08-14,122,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3004988815,Haldiram Snacks Pvt. Ltd.,B-1 Sector 63,,Noida,Uttar Pradesh,IN,07YYY99,24-Jul-25,DWCI,B9B-0072639-5,242,1,,No,No,"308, 3821","SNACK FOODS NOT ELSEWHERE MENTIONED, N.E.C.",2025-07-24,123,2,SPS,"MFR INJ-3821, MFR INSAN-308",SPS,India,2024-2026
3009846601,HALDIRAM SNACKS PVT. LTD.,A-11 Sector 68,,Noida,Uttar Pradesh,IN,07YYY99,28-Jul-25,DWCI,B9B-0072631-2,82,1,,No,No,"308, 3821","SNACK FOODS NOT ELSEWHERE MENTIONED, N.E.C.",2025-07-28,124,2,SPS,"MFR INJ-3821, MFR INSAN-308",SPS,India,2024-2026
3040038065,BANDA SRAVAN KUMAR REDDY,1 - 63 Begumpet En Plaza,,Nalgonda,Telangana,IN,21TYT14,12-Nov-25,DSEI,SCS-5706368-2,60003,1,,No,No,249,"TAMARIND, DRIED OR PASTE",2025-11-12,125,1,SPS,FILTHY-249,SPS,India,2024-2026
3003870919,KWALITY PHARMACEUTICALS (P) LTD.,UNKNOWN,,UNKNOWN,,IN,60LAA01,04-Aug-24,DSEI,XXX-0626932-3,1,9,,No,No,"75, 118",ACETAMINOPHEN (ANALGESIC),2024-08-04,126,2,"Other/Unmatched, TBT","NOT LISTED-118, UNAPPROVED-75",TBT,India,2024-2026
3002809586,Sun Pharmaceutical Industries Ltd.,Halol - Baroda Highway,,Halol,Gujarat,IN,61JCY16,10-Jan-25,DSEI,SCS-8148558-7,31,1,,No,No,27,ROSUVASTATIN CALCIUM,2025-01-10,127,1,SPS,DRUG GMPS-27,SPS,India,2024-2026
3004254705,Arpit Agro Industries,F - 71 M I D C Area,,Jalgaon,Maharashtra,IN,24BGT09,12-Sep-25,DSWI,WUG-0216474-6,102,2,,No,No,241,"MUNG BEAN, DRIED OR PASTE",2025-09-12,128,1,SPS,PESTICIDE-241,SPS,India,2024-2026
3030586998,Minature Wellness Pvt Ltd,Sumel Business Park - 5,Near Chamunda Bridge,Ahmedabad,Gujarat,IN,54YBY99,03-Apr-25,DSEI,SCS-9273895-8,11,1,,No,No,3863,"VITAMIN, MINERAL, PROTEINS AND UNCONVENTIONAL DIETARY SPECIALITIES FOR HUMANS AND ANIMALS, N.E.C.",2025-04-03,129,1,TBT,PLANT PART-3863,TBT,India,2024-2026
3036196396,ARROGYA SUPER SPECIALTY MODERN HOME,102/104 Krishna Tower,,Indore,Madhya Pradesh,IN,66VCY99,14-Apr-25,DSEI,SCS-9457850-1,11,1,,No,No,75,"MISCELLANEOUS PATENT MEDICINES, ETC.",2025-04-14,130,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3015305351,CAPITAL FOODS PRIVATE.LIMITED,"Plot No.26-28,Sec-2,Ksez,Gandhidham",",Kandla Special Econ.Zone",Gujarat,,IN,37JGT99,16-Jan-24,DNBI,J89-0143079-5,11,16,,No,Yes,249,"SAUCES, N.E.C.",2024-01-16,131,1,SPS,FILTHY-249,SPS,India,2024-2026
3016604046,STERIMED SURGICALS (INDIA) PVT,Unit No 501 Ring Rd Mal,,New Delhi,,IN,73CAP,22-Mar-24,DSEI,799-0320564-0,31,43,,No,No,"118, 3280","MONITOR, AIRWAY PRESSURE (INCLUDES GAUGE AND/OR ALARM)",2024-03-22,132,2,TBT,"FRNMFGREG-3280, NOT LISTED-118",TBT,India,2024-2026
3008794752,Abbott Healthcare Pvt Ltd,Village Bhatauli Kurd,Himachal Prades,Dist. Solan,P.O Baddi,IN,61TCB16,15-Apr-24,DSEI,799-0347586-2,11,1,,No,No,"75, 118",PROCHLORPERAZINE MALEATE (ANTI-EMETIC/NAUSEANT),2024-04-15,133,2,"Other/Unmatched, TBT","NOT LISTED-118, UNAPPROVED-75",TBT,India,2024-2026
3018179449,VAHDAM TEAS PVT LT,"C 12/3, Sector 85",National Capital Region,Noida,Uttar Pradesh,IN,54ECY94,13-May-25,DSEI,799-5468970-0,11,1,,No,No,3560,ASHWAGANDHA (HERBAL & BOTANICAL TEAS),2025-05-13,134,1,SPS,SUPPL GMP-3560,SPS,India,2024-2026
3004872389,Franco-Indai,20 Haines Road,,Mumbai,Maharashtra,IN,60LDA99,14-Mar-25,DSEI,799-6241705-2,91,1,,No,No,75,"ANALGESIC, N.E.C.",2025-03-14,135,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3036475634,ECUADORIAN FOOD INDUSTRIES,Viadaule Km 16.5 S/N Pa,,Guayaquil,,EC,03NYY01,15-Apr-25,DSEI,799-7028189-6,81,3,,No,No,324,"CAKE,CUSTARD OR CREAM FILLED",2025-04-15,136,1,TBT,NO ENGLISH-324,TBT,Ecuador,2024-2026
3013137538,CIPLA LIMITED,Cipla House,Peninsula B,Mumbai,Maharashtra,IN,64LDY07,22-Oct-25,DSEI,799-5451543-5,10003,1,,No,No,75,BETAMETHASONE SODIUM PHOSPHATE (GLUCOCORTICOID),2025-10-22,137,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3014483226,ZYDUS HEALTHCARE LTS,"Unite 11 967, 968, 970",,East Sikkim,,IN,63BDY99,22-Oct-25,DSEI,799-5451543-5,50003,1,,No,No,75,BRONCHODILATOR N.E.C.,2025-10-22,138,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3032147290,AYUBAL WELLNESS PVT LMT,H1262,,Jaipur,Rajasthan,IN,54FFY99,01-Oct-24,DSEI,799-3428802-9,11,3,,No,No,75,"HERBALS & BOTANICALS (NOT TEAS), N.E.C.",2024-10-01,139,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3031528518,NATIONAL HOMOEO STOES,Srinagar 530016,,Vizag,,IN,66VDY99,17-Oct-24,DSEI,799-3561531-1,11,5,,No,No,"75, 118","MISCELLANEOUS PATENT MEDICINES, ETC.",2024-10-17,140,2,"Other/Unmatched, TBT","NOT LISTED-118, UNAPPROVED-75",TBT,India,2024-2026
3004785585,Cupid Ltd.,"A-68 MIDC Sinnar, Malegaon",,Nashik,Maharashtra,IN,85HIS,30-Sep-24,DSEI,AEK-5208830-7,11,1,,Yes,No,"118, 477, 508, 3280",CONDOM,2024-09-30,141,4,"SPS, TBT","FRNMFGREG-3280, HOLES-477, NO 510(K)-508, NOT LISTED-118",SPS+TBT,India,2024-2026
3031118933,BHARAT SERUM AND VACCINES LIMITE,Milkat No 5527 5528 552,,Ahemdabad,,IN,58JDZ01,11-Jul-24,DSEI,AEK-5372754-9,11,1,,No,No,75,FOLLITROPIN ALFA,2024-07-11,142,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3017557061,SKYMAP PHARMACEUTICALS PVT LTD,B3 Dev Bhoomi Industria,,Roorkee,,IN,62ODY41,22-Mar-24,DSEI,AEK-4906989-9,71,1,,No,No,75,LOSARTAN POTASSIUM (ANTI-HYPERTENSIVE - PART II),2024-03-22,143,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3004785585,Cupid Ltd.,"A-68 MIDC Sinnar, Malegaon",,Nashik,Maharashtra,IN,85HIS,08-Aug-24,DSEI,AEK-5210286-8,11,1,,No,No,3280,CONDOM,2024-08-08,144,1,TBT,FRNMFGREG-3280,TBT,India,2024-2026
3017956386,SANOFI INDIA LTD,Plot No 4/5 Behind Sarv,,Ahmedabad,,IN,62GCY41,03-Dec-24,DSEI,AEK-5966799-6,31,1,,No,No,75,IBUPROFEN (ANTI-INFLAMMATORY),2024-12-03,145,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3007846706,Divya Pharmacy,A - 1 Industrial Area,Plot No,Hardwar,Uttarakhand,IN,66VBA99,10-Jul-25,DWCI,799-8983359-6,22,1,,No,No,75,"MISCELLANEOUS PATENT MEDICINES, ETC.",2025-07-10,146,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3019994624,PACIFIC INDIA,"Village Dhana, Baghbani",,Nalagarh,,IN,62GCY41,26-Jan-24,DSEI,799-9095963-7,11,4,,No,No,75,IBUPROFEN (ANTI-INFLAMMATORY),2024-01-26,147,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3007785633,Hetero Labs Ltd,7-2-A2 Hetero Corporate,,Sanath Nagar,,IN,61PAA26,02-Jul-25,DSEI,AEK-7261494-2,23,1,,No,No,75,METFORMIN (ANTI-DIABETIC),2025-07-02,148,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3016923515,ZYDOS HEALTHCARE LTD,"Unit 2 967 P 968, Duga",,Bhasmay,,IN,62GDY18,22-Aug-25,DSEI,AEK-7476701-1,40002,1,,No,No,75,DICLOFENAC SODIUM (ANTI-INFLAMMATORY),2025-08-22,149,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3040632314,EXIZEN LIFESCIENCES LLP,Flat No G2 H No 13-9-18,Chandra Apartments Pandu Ranga,Hyderabad,,IN,61NCY83,10-Nov-25,DSEI,AEK-7861441-7,10003,1,,No,No,75,ESCITALOPRAM OXALATE,2025-11-10,150,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3013319937,AJANTA PHARMA LTD,KANDIVLI,,MUMBAI,,IN,61FDA61,05-Dec-25,DSEI,AEK-7952222-1,90003,1,,No,No,75,GATIFLOXACIN (ANTI-BACTERIAL PART I) (NOT ANTIBIOTIC),2025-12-05,151,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3016954844,EMCARE PHARMACEUTICALS,3,,Bari Brahmana,Jammu and Kashmir,IN,56BDA03,18-Dec-25,DSEI,AEK-7981417-2,30003,1,,No,No,75,"AMOXICILLIN TRIHYDRATE (PENICILLIN, SYNTHETICALLY PRODUCED)",2025-12-18,152,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3013828257,saka saka company limited,4/6B Hamlet 4; Xuan Thoi Son Commune,Hoc Mon District,Ho Chi Minh,,VN,25JGT16,20-Nov-24,DNEI,BFH-2406080-5,11,1,,No,Yes,241,CASSAVA (ROOT AND TUBER VEGETABLE),2024-11-20,153,1,SPS,PESTICIDE-241,SPS,Vietnam,2024-2026
3013019426,JAGAT PHARMA,23-B EKTANAGAR,STADIUM ROAD,BAREILLY,,IN,66VDY99,25-Aug-25,DSEI,AEK-7360105-4,32,1,,No,No,75,"MISCELLANEOUS PATENT MEDICINES, ETC.",2025-08-25,154,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3004087070,J.B. Chemicals & Pharmaceuticals Ltd.,128/1 Gidc Naka,,Ankleshwar,Gujarat,IN,62ODA09,26-Aug-25,DSEI,AEK-7371734-8,12,1,,No,No,"75, 118",TELMISARTAN (ANTI-HYPERTENSIVE - PART II),2025-08-26,155,2,"Other/Unmatched, TBT","NOT LISTED-118, UNAPPROVED-75",TBT,India,2024-2026
3014904947,CIPLA LTD,"Survey No. 20/1, Vandalur-Kelambakkam Rd",,Tamilnadu,,IN,64XDY11,02-Dec-25,DSEI,AEK-7930747-4,40003,1,,No,No,75,ISOTRETINOIN (KERATOLYTIC),2025-12-02,156,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
